customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,tenure-rounded,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_mon_charges,avg_rounded,Contract_type,Phone_service,Internet_service
0206-TBWLC,Female,0,Yes,No,2,2,1,Mailed check,114.65,6049.5,No,52.76493676,52.76,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-04-30,114.66,114.70,1 Year,Two or More Lines,Fiber Optic
0207-MDKNV,Female,0,No,No,1,2,0,Electronic check,105.1,1582.75,Yes,15.05946717,15.06,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-05-31,105.10,105.10,Month-to-Month,One Line,Fiber Optic
0208-BPQEJ,Female,0,Yes,Yes,1,0,0,Bank transfer (automatic),19.4,198.1,No,10.21134021,10.21,TRUE,FALSE,TRUE,FALSE,FALSE,3,2019-10-31,19.40,19.40,Month-to-Month,One Line,No Internet Service
0212-ISBBF,Female,0,No,No,0,1,0,Electronic check,50.35,1098.85,No,21.82423039,21.82,TRUE,FALSE,FALSE,TRUE,FALSE,0,2018-11-30,50.36,50.40,Month-to-Month,No Phone Service,DSL
0214-JHPFW,Female,0,Yes,No,0,1,2,Bank transfer (automatic),57.8,4039.3,No,69.88408304,69.88,TRUE,FALSE,FALSE,TRUE,FALSE,1,2014-11-30,57.80,57.80,2 Year,No Phone Service,DSL
0215-BQKGS,Male,0,No,No,1,2,0,Credit card (automatic),84.3,2438.6,No,28.92763938,28.93,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-04-30,84.29,84.30,Month-to-Month,One Line,Fiber Optic
0218-QNVAS,Male,0,Yes,Yes,2,2,1,Bank transfer (automatic),100.55,7113.75,No,70.74838389,70.75,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-10-31,100.55,100.50,1 Year,Two or More Lines,Fiber Optic
0219-QAERP,Male,0,Yes,No,1,0,1,Credit card (automatic),19.8,576.65,No,29.12373737,29.12,FALSE,FALSE,TRUE,FALSE,TRUE,1,2018-03-31,19.80,19.80,1 Year,One Line,No Internet Service
0219-YTZUE,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.8,371.9,Yes,4.385613208,4.39,FALSE,TRUE,TRUE,TRUE,TRUE,3,2020-04-30,84.72,84.70,Month-to-Month,Two or More Lines,Fiber Optic
0220-EBGCE,Male,0,No,No,1,2,0,Electronic check,85.85,167.3,Yes,1.948747816,1.95,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,85.79,85.80,Month-to-Month,One Line,Fiber Optic
0221-NAUXK,Male,0,No,Yes,1,0,1,Bank transfer (automatic),19.95,219.5,No,11.00250627,11,FALSE,FALSE,TRUE,FALSE,TRUE,2,2019-09-30,19.95,20.00,1 Year,One Line,No Internet Service
0221-WMXNQ,Male,1,No,No,1,2,0,Electronic check,75.35,273.4,No,3.628400796,3.63,FALSE,FALSE,TRUE,TRUE,FALSE,0,2020-05-31,75.32,75.30,Month-to-Month,One Line,Fiber Optic
0222-CNVPT,Male,1,No,No,0,1,0,Credit card (automatic),48.8,2555.05,No,52.35758197,52.36,FALSE,FALSE,FALSE,TRUE,FALSE,0,2016-04-30,48.80,48.80,Month-to-Month,No Phone Service,DSL
0224-HJAPT,Male,0,No,No,2,1,0,Electronic check,47.15,223.15,Yes,4.732767762,4.73,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-04-30,47.18,47.20,Month-to-Month,Two or More Lines,DSL
0224-NIJLP,Male,0,Yes,Yes,1,0,2,Mailed check,20.15,165.5,No,8.213399504,8.21,FALSE,FALSE,TRUE,FALSE,TRUE,3,2019-12-31,20.16,20.20,2 Year,One Line,No Internet Service
0224-RLWWD,Female,1,No,No,1,1,0,Electronic check,44.3,89.3,No,2.015801354,2.02,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-06-30,44.21,44.20,Month-to-Month,One Line,DSL
0225-ZORZP,Male,0,No,No,1,2,0,Electronic check,84.3,235.05,No,2.788256228,2.79,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-06-30,84.25,84.20,Month-to-Month,One Line,Fiber Optic
0228-MAUWC,Male,0,No,No,2,1,0,Electronic check,59.55,1144.6,No,19.22082284,19.22,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-01-31,59.55,59.60,Month-to-Month,Two or More Lines,DSL
0229-LFJAF,Male,0,No,No,2,1,2,Bank transfer (automatic),69.65,4908.25,No,70.47020818,70.47,FALSE,FALSE,TRUE,TRUE,FALSE,0,2014-10-31,69.65,69.70,2 Year,Two or More Lines,DSL
0230-UBYPQ,Male,1,Yes,No,0,1,1,Bank transfer (automatic),36.1,2298.9,No,63.68144044,63.68,FALSE,FALSE,FALSE,TRUE,FALSE,1,2015-05-31,36.10,36.10,1 Year,No Phone Service,DSL
0230-WEQUW,Male,0,Yes,No,0,1,2,Bank transfer (automatic),56.6,3789.2,No,66.94699647,66.95,FALSE,FALSE,FALSE,TRUE,FALSE,1,2015-02-28,56.60,56.60,2 Year,No Phone Service,DSL
0231-LXVAP,Male,0,No,No,1,2,0,Electronic check,75.9,75.9,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,75.90,75.90,Month-to-Month,One Line,Fiber Optic
0233-FTHAV,Female,0,No,No,2,2,1,Bank transfer (automatic),79.2,4765,No,60.16414141,60.16,TRUE,FALSE,TRUE,TRUE,FALSE,0,2015-08-31,79.21,79.20,1 Year,Two or More Lines,Fiber Optic
0234-TEVTT,Female,0,Yes,Yes,0,1,1,Credit card (automatic),45,2196.3,No,48.80666667,48.81,TRUE,FALSE,FALSE,TRUE,FALSE,3,2016-08-31,45.00,45.00,1 Year,No Phone Service,DSL
0235-KGSLC,Female,0,No,No,1,2,0,Credit card (automatic),85.55,85.55,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,85.55,85.60,Month-to-Month,One Line,Fiber Optic
0236-HFWSV,Male,0,No,No,2,2,0,Electronic check,93.35,1444.65,Yes,15.47562935,15.48,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-05-31,93.32,93.30,Month-to-Month,Two or More Lines,Fiber Optic
0237-YFUTL,Female,0,Yes,No,2,2,0,Bank transfer (automatic),109.65,5405.8,No,49.3005016,49.3,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-07-31,109.65,109.70,Month-to-Month,Two or More Lines,Fiber Optic
0238-WHBIQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),89.7,6339.3,No,70.6722408,70.67,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-10-31,89.70,89.70,2 Year,Two or More Lines,DSL
0239-OXEXL,Female,0,No,No,2,2,0,Mailed check,84.25,3847.6,No,45.66884273,45.67,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-11-30,84.25,84.20,Month-to-Month,Two or More Lines,Fiber Optic
0244-LGNFY,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),92.65,6733,No,72.67134377,72.67,TRUE,FALSE,TRUE,TRUE,TRUE,3,2014-08-31,92.65,92.70,2 Year,Two or More Lines,DSL
0247-SLUJI,Male,0,Yes,Yes,1,0,0,Mailed check,19.7,19.7,No,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,3,2020-07-31,19.70,19.70,Month-to-Month,One Line,No Internet Service
0248-IPDFW,Female,0,No,No,2,1,0,Electronic check,50.1,50.1,No,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-07-31,50.10,50.10,Month-to-Month,Two or More Lines,DSL
0248-PGHBZ,Female,1,No,No,1,2,2,Bank transfer (automatic),92.45,6140.85,No,66.42347215,66.42,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-02-28,92.45,92.50,2 Year,One Line,Fiber Optic
0253-ZTEOB,Female,0,Yes,Yes,2,1,2,Electronic check,79.65,3870.3,No,48.5913371,48.59,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-08-31,79.65,79.70,2 Year,Two or More Lines,DSL
0254-FNMCI,Female,0,No,No,1,2,2,Electronic check,109.9,7624.2,No,69.37397634,69.37,TRUE,FALSE,TRUE,TRUE,TRUE,0,2014-11-30,109.91,109.90,2 Year,One Line,Fiber Optic
0254-KCJGT,Male,0,Yes,No,2,1,1,Credit card (automatic),81.4,4354.45,No,53.49447174,53.49,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-03-31,81.41,81.40,1 Year,Two or More Lines,DSL
0254-WWRKD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),50.55,3431.75,No,67.88822948,67.89,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-01-31,50.55,50.50,1 Year,One Line,DSL
0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,27.47809994,27.48,TRUE,TRUE,TRUE,TRUE,TRUE,3,2018-05-31,81.04,81.00,Month-to-Month,One Line,Fiber Optic
0257-KXZGU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),62.45,2045.55,No,32.755004,32.76,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-12-31,62.44,62.40,Month-to-Month,Two or More Lines,DSL
0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,25.65625,25.66,TRUE,TRUE,TRUE,TRUE,TRUE,1,2018-07-31,75.19,75.20,Month-to-Month,One Line,Fiber Optic
0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,2.969579646,2.97,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-06-30,90.39,90.40,Month-to-Month,One Line,Fiber Optic
0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,2.119089317,2.12,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-06-30,85.61,85.60,Month-to-Month,Two or More Lines,Fiber Optic
0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,8.935528121,8.94,TRUE,TRUE,TRUE,TRUE,TRUE,2,2019-12-31,72.86,72.90,Month-to-Month,One Line,DSL
0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,49.45602837,49.46,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-07-31,70.49,70.50,2 Year,Two or More Lines,DSL
0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,69.13432836,69.13,TRUE,FALSE,TRUE,FALSE,TRUE,3,2014-11-30,20.10,20.10,2 Year,One Line,No Internet Service
0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,30.75233645,30.75,FALSE,TRUE,TRUE,TRUE,TRUE,1,2018-02-28,74.91,74.90,Month-to-Month,Two or More Lines,Fiber Optic
0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,15.12115194,15.12,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-05-31,100.71,100.70,Month-to-Month,One Line,Fiber Optic
0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,63.58637009,63.59,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-05-31,105.64,105.60,2 Year,Two or More Lines,Fiber Optic
0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,70.50349956,70.5,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-10-31,114.31,114.30,2 Year,Two or More Lines,Fiber Optic
0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,2.979746835,2.98,TRUE,TRUE,TRUE,FALSE,TRUE,0,2020-06-30,19.75,19.70,Month-to-Month,One Line,No Internet Service
0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,22.11498973,22.11,FALSE,FALSE,TRUE,FALSE,TRUE,3,2018-10-31,24.36,24.40,1 Year,Two or More Lines,No Internet Service
0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,73.04724409,73.05,FALSE,FALSE,TRUE,TRUE,FALSE,3,2014-07-31,69.85,69.80,2 Year,Two or More Lines,DSL
0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,7.913338997,7.91,FALSE,FALSE,FALSE,TRUE,FALSE,3,2020-01-31,58.87,58.90,Month-to-Month,No Phone Service,DSL
0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,8.733455882,8.73,FALSE,FALSE,TRUE,TRUE,FALSE,3,2019-12-31,54.42,54.40,Month-to-Month,One Line,DSL
0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,66.55885262,66.56,FALSE,FALSE,FALSE,TRUE,FALSE,3,2015-02-28,50.55,50.50,2 Year,No Phone Service,DSL
0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,5.408551069,5.41,FALSE,TRUE,TRUE,FALSE,TRUE,0,2020-03-31,21.04,21.00,Month-to-Month,One Line,No Internet Service
0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,48.56605593,48.57,FALSE,TRUE,TRUE,TRUE,TRUE,0,2016-08-31,103.69,103.70,Month-to-Month,Two or More Lines,Fiber Optic
0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,61.89473684,61.89,FALSE,FALSE,TRUE,FALSE,FALSE,1,2015-07-31,19.95,20.00,2 Year,One Line,No Internet Service
0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,12.14675768,12.15,TRUE,FALSE,FALSE,TRUE,FALSE,3,2019-08-31,29.29,29.30,Month-to-Month,No Phone Service,DSL
0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,27.58538813,27.59,FALSE,FALSE,TRUE,TRUE,TRUE,3,2018-05-31,54.74,54.70,Month-to-Month,One Line,DSL
0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,32.74318745,32.74,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-12-31,60.56,60.60,Month-to-Month,One Line,DSL
0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,52.48317865,52.48,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-04-30,86.21,86.20,Month-to-Month,Two or More Lines,DSL
0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,95.45,95.50,Month-to-Month,Two or More Lines,Fiber Optic
0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,4.974198593,4.97,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-04-30,64.00,64.00,Month-to-Month,One Line,DSL
0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,18.85003826,18.85,FALSE,FALSE,TRUE,TRUE,FALSE,0,2019-02-28,65.35,65.40,1 Year,One Line,DSL
0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554,No,50.87649402,50.88,FALSE,FALSE,FALSE,TRUE,FALSE,3,2016-06-30,50.20,50.20,2 Year,No Phone Service,DSL
0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,73.42163009,73.42,TRUE,FALSE,FALSE,TRUE,FALSE,3,2014-07-31,63.80,63.80,2 Year,No Phone Service,DSL
0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,30.64588529,30.65,FALSE,FALSE,TRUE,FALSE,TRUE,0,2018-02-28,20.05,20.00,2 Year,One Line,No Internet Service
0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8.333168562,8.33,TRUE,TRUE,TRUE,TRUE,TRUE,1,2019-12-31,101.19,101.20,Month-to-Month,One Line,Fiber Optic
0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65,2531.8,No,38.95076923,38.95,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-06-30,65.00,65.00,1 Year,Two or More Lines,DSL
0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,4.47012987,4.47,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-04-30,19.25,19.30,Month-to-Month,One Line,No Internet Service
0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,11.16782247,11.17,TRUE,FALSE,FALSE,TRUE,FALSE,2,2019-09-30,36.04,36.00,1 Year,No Phone Service,DSL
0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,4.718002081,4.72,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-04-30,96.06,96.10,Month-to-Month,One Line,Fiber Optic
0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,17.14698163,17.15,TRUE,FALSE,TRUE,FALSE,TRUE,0,2019-03-31,19.05,19.00,1 Year,One Line,No Internet Service
0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,69.8141844,69.81,FALSE,FALSE,TRUE,TRUE,FALSE,0,2014-11-30,105.76,105.80,1 Year,Two or More Lines,Fiber Optic
0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,10.46039604,10.46,TRUE,FALSE,FALSE,TRUE,FALSE,0,2019-10-31,40.40,40.40,1 Year,No Phone Service,DSL
0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,60.61573374,60.62,TRUE,TRUE,TRUE,TRUE,TRUE,3,2015-08-31,99.14,99.10,Month-to-Month,Two or More Lines,Fiber Optic
0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,71.29834906,71.3,TRUE,FALSE,TRUE,TRUE,TRUE,1,2014-09-30,84.80,84.80,1 Year,One Line,DSL
0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,9.007556675,9.01,FALSE,FALSE,TRUE,FALSE,TRUE,0,2019-11-30,19.84,19.80,Month-to-Month,One Line,No Internet Service
0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,6.3619818,6.36,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-02-29,49.47,49.50,Month-to-Month,One Line,DSL
0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,25.61204955,25.61,TRUE,TRUE,TRUE,TRUE,TRUE,0,2018-07-31,88.81,88.80,Month-to-Month,One Line,Fiber Optic
0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,5.85494107,5.85,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-03-31,55.20,55.20,Month-to-Month,One Line,DSL
0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,10.48054245,10.48,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-10-31,84.80,84.80,Month-to-Month,One Line,Fiber Optic
0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,2020-07-31,80.55,80.60,Month-to-Month,One Line,Fiber Optic
0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,48.30521092,48.31,TRUE,FALSE,TRUE,FALSE,TRUE,1,2016-08-31,20.15,20.10,2 Year,One Line,No Internet Service
0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,2.872231687,2.87,TRUE,FALSE,TRUE,TRUE,TRUE,3,2020-06-30,58.75,58.70,Month-to-Month,One Line,DSL
0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,54.51507538,54.52,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-02-29,99.49,99.50,2 Year,One Line,Fiber Optic
0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23.34802203,23.35,FALSE,TRUE,TRUE,TRUE,TRUE,3,2018-09-30,99.84,99.80,Month-to-Month,One Line,Fiber Optic
0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,1.97353914,1.97,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,45.43,45.40,Month-to-Month,One Line,DSL
0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,48.55,48.60,Month-to-Month,One Line,DSL
0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,4.59280303,4.59,FALSE,FALSE,TRUE,FALSE,TRUE,2,2020-04-30,26.42,26.40,2 Year,Two or More Lines,No Internet Service
0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68.37974052,68.38,TRUE,TRUE,TRUE,TRUE,TRUE,1,2014-12-31,100.20,100.20,Month-to-Month,Two or More Lines,Fiber Optic
0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,7.817317846,7.82,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-01-31,94.67,94.70,Month-to-Month,One Line,Fiber Optic
0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,71.50537634,71.51,TRUE,FALSE,TRUE,TRUE,TRUE,1,2014-09-30,97.64,97.60,1 Year,Two or More Lines,Fiber Optic
0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100,3835.55,No,38.3555,38.36,FALSE,FALSE,TRUE,TRUE,TRUE,3,2017-06-30,99.99,100.00,1 Year,Two or More Lines,Fiber Optic
0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,70.10,70.10,Month-to-Month,One Line,Fiber Optic
0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,3.220633299,3.22,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-05-31,97.92,97.90,Month-to-Month,One Line,Fiber Optic
0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,60.07414634,60.07,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-08-31,102.51,102.50,1 Year,Two or More Lines,Fiber Optic
0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,4.719799857,4.72,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-04-30,69.95,69.90,Month-to-Month,One Line,Fiber Optic
0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,2.872771973,2.87,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-06-30,81.43,81.40,Month-to-Month,Two or More Lines,Fiber Optic
0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,52.41635125,52.42,TRUE,FALSE,TRUE,TRUE,FALSE,1,2016-04-30,66.05,66.00,1 Year,Two or More Lines,DSL
0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,71.73611111,71.74,FALSE,FALSE,FALSE,TRUE,FALSE,0,2014-09-30,61.20,61.20,2 Year,No Phone Service,DSL
0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,72.0530914,72.05,FALSE,FALSE,TRUE,TRUE,TRUE,1,2014-08-31,74.40,74.40,2 Year,One Line,DSL
0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,41.80103481,41.8,TRUE,TRUE,TRUE,TRUE,FALSE,0,2017-03-31,106.30,106.30,Month-to-Month,Two or More Lines,Fiber Optic
0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,61.22474747,61.22,FALSE,FALSE,FALSE,TRUE,FALSE,0,2015-07-31,39.60,39.60,2 Year,No Phone Service,DSL
0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,6.468085106,6.47,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-02-29,89.27,89.30,Month-to-Month,One Line,Fiber Optic
0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,44.57575758,44.58,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-12-31,108.89,108.90,2 Year,Two or More Lines,Fiber Optic
0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,16.10301508,16.1,TRUE,FALSE,TRUE,FALSE,TRUE,0,2019-04-30,19.90,19.90,Month-to-Month,One Line,No Internet Service
0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,57.64348678,57.64,TRUE,TRUE,TRUE,TRUE,TRUE,1,2015-11-30,102.11,102.10,Month-to-Month,Two or More Lines,Fiber Optic
0354-VXMJC,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,426.65,No,21.76785714,21.77,FALSE,FALSE,TRUE,FALSE,TRUE,3,2018-11-30,19.60,19.60,2 Year,One Line,No Internet Service
0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29.43680485,29.44,TRUE,TRUE,TRUE,TRUE,TRUE,3,2018-03-31,98.89,98.90,Month-to-Month,One Line,Fiber Optic
0356-ERHVT,Male,0,Yes,No,1,1,0,Bank transfer (automatic),45.9,521.9,No,11.37037037,11.37,FALSE,FALSE,TRUE,TRUE,TRUE,1,2019-09-30,45.90,45.90,Month-to-Month,One Line,DSL
0356-OBMAC,Female,1,No,No,2,2,2,Bank transfer (automatic),99.9,5706.3,No,57.12012012,57.12,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-11-30,99.90,99.90,2 Year,Two or More Lines,Fiber Optic
0357-NVCRI,Female,0,No,Yes,1,0,0,Credit card (automatic),20.05,471.7,No,23.52618454,23.53,TRUE,FALSE,TRUE,FALSE,FALSE,2,2018-09-30,20.05,20.00,Month-to-Month,One Line,No Internet Service
0361-HJRDX,Female,0,No,No,0,1,2,Credit card (automatic),64.35,4539.6,No,70.54545455,70.55,TRUE,FALSE,FALSE,TRUE,FALSE,0,2014-10-31,64.35,64.30,2 Year,No Phone Service,DSL
0362-RAOQO,Female,0,No,No,1,0,2,Credit card (automatic),19.65,830.25,No,42.2519084,42.25,TRUE,FALSE,TRUE,FALSE,TRUE,0,2017-02-28,19.65,19.70,2 Year,One Line,No Internet Service
0362-ZBZWJ,Male,0,No,No,2,2,0,Electronic check,84.9,3067.2,Yes,36.12720848,36.13,FALSE,TRUE,TRUE,TRUE,TRUE,0,2017-08-31,84.89,84.90,Month-to-Month,Two or More Lines,Fiber Optic
0363-QJVFX,Male,0,No,No,2,2,0,Credit card (automatic),108.15,3432.9,Yes,31.74202497,31.74,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-01-31,108.16,108.20,Month-to-Month,Two or More Lines,Fiber Optic
0363-SVHYR,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),86.85,6263.8,No,72.12204951,72.12,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-08-31,86.85,86.90,2 Year,Two or More Lines,DSL
0365-BZUWY,Male,0,Yes,No,2,2,0,Electronic check,102.55,1742.5,No,16.99171136,16.99,FALSE,FALSE,TRUE,TRUE,TRUE,1,2019-04-30,102.56,102.60,Month-to-Month,Two or More Lines,Fiber Optic
